date,portfolio_value,value_AAPL,value_MSFT,value_NVDA,value_AMZN,value_TSLA,value_RY,value_TD,profit_loss_cad,profit_loss_status,profit_loss_AAPL,profit_loss_MSFT,profit_loss_NVDA,profit_loss_AMZN,profit_loss_TSLA,profit_loss_RY,profit_loss_TD,portfolio_daily_return,portfolio_drawdown_pct
2025-01-21,18616360.3643,746384.035,614824.376,12146075.9884,648905.4698,4372454.9795,52902.128,34813.3876,18516360.3643,Profit,726384.035,594824.376,12131075.9884,633905.4698,4362454.9795,42902.128,24813.3876,0.0078,-3.3561
2025-01-22,19106859.8489,750531.6959,640354.5505,12686902.1308,661137.8802,4280964.9748,52385.0825,34583.5341,19006859.8489,Profit,730531.6959,620354.5505,12671902.1308,646137.8802,4270964.9748,42385.0825,24583.5341,0.0263,-0.8098
2025-01-23,19096256.48,750062.9334,641175.6981,12701609.4599,662383.4891,4253402.8512,52851.2725,34770.7758,18996256.48,Profit,730062.9334,621175.6981,12686609.4599,647383.4891,4243402.8512,42851.2725,24770.7758,-0.0006,-0.8648
2025-01-24,18586121.8244,745296.3069,635819.7826,12274770.3859,659170.4203,4183366.7286,52951.4459,34746.7542,18486121.8244,Profit,725296.3069,615819.7826,12259770.3859,644170.4203,4173366.7286,42951.4459,24746.7542,-0.0267,-3.5131
2025-01-27,16469658.3724,771393.9506,624170.4784,10223958.912,662844.4058,4099166.7689,53121.9901,35001.8665,16369658.3724,Profit,751393.9506,604170.4784,10208958.912,647844.4058,4089166.7689,43121.9901,25001.8665,-0.1139,-14.5004
2025-01-28,17461828.1291,800305.3544,642906.3015,11146601.9756,671137.086,4112583.2352,53382.4827,34911.6938,17361828.1291,Profit,780305.3544,622906.3015,11131601.9756,656137.086,4102583.2352,43382.4827,24911.6938,0.0602,-9.3497
2025-01-29,16953215.1686,806290.2567,637716.3811,10719917.4318,669996.5118,4031159.2315,53069.247,35066.1087,16853215.1686,Profit,786290.2567,617716.3811,10704917.4318,654996.5118,4021159.2315,43069.247,25066.1087,-0.0291,-11.9901
2025-01-30,17074815.1118,799164.937,597429.3283,10786529.9335,662164.2374,4140953.3981,53582.5794,34990.6981,16974815.1118,Profit,779164.937,577429.3283,10771529.9335,647164.2374,4130953.3981,43582.5794,24990.6981,0.0072,-11.3588
2025-01-31,16806912.5717,797669.674,600431.941,10440660.6258,674000.6396,4205971.5311,53201.396,34976.7642,16706912.5717,Profit,777669.674,580431.941,10425660.6258,659000.6396,4195971.5311,43201.396,24976.7642,-0.0157,-12.7496
2025-02-03,16391089.6831,777000.924,599326.8767,10227488.7334,678794.8514,4021269.5084,52265.9706,34942.8187,16291089.6831,Profit,757000.924,579326.8767,10212488.7334,663794.8514,4011269.5084,42265.9706,24942.8187,-0.0247,-14.9082
2025-02-04,16392252.0556,779301.2028,590815.6689,10218172.913,679833.7721,4038044.9519,51290.6994,34792.8476,16292252.0556,Profit,759301.2028,570815.6689,10203172.913,664833.7721,4028044.9519,41290.6994,24792.8476,0.0001,-14.9022
2025-02-05,16705421.7624,775491.4891,590069.8793,10712925.4485,660979.5803,3879923.5418,51275.5647,34756.2587,16605421.7624,Profit,755491.4891,570069.8793,10697925.4485,645979.5803,3869923.5418,41275.5647,24756.2587,0.0191,-13.2764
2025-02-06,17042451.0828,779459.7306,594803.3869,11064191.2477,669686.7429,3847677.2522,51532.048,35100.6745,16942451.0828,Profit,759459.7306,574803.3869,11049191.2477,654686.7429,3837677.2522,41532.048,25100.6745,0.0202,-11.5268
2025-02-07,16928692.725,759500.9228,585138.4599,11145222.7301,641466.9835,3710903.5671,51394.0066,35066.055,16828692.725,Profit,739500.9228,565138.4599,11130222.7301,626466.9835,3700903.5671,41394.0066,25066.055,-0.0067,-12.1174
2025-02-10,17183394.233,761732.9256,589694.9929,11485446.1606,653777.4513,3605444.7212,50910.004,36387.9773,17083394.233,Profit,741732.9256,569694.9929,11470446.1606,638777.4513,3595444.7212,40910.004,26387.9773,0.015,-10.7951
2025-02-11,16884808.9822,777491.9532,587921.6832,11406478.9837,651982.7109,3373151.7945,51047.0812,36734.7754,16784808.9822,Profit,757491.9532,567921.6832,11391478.9837,636982.7109,3363151.7945,41047.0812,26734.7754,-0.0174,-12.3452
2025-02-12,16813470.7329,791200.3334,584124.5531,11256812.2984,640851.1304,3453227.5852,50984.8186,36270.0137,16713470.7329,Profit,771200.3334,564124.5531,11241812.2984,625851.1304,3443227.5852,40984.8186,26270.0137,-0.0042,-12.7155
2025-02-13,17323107.8743,803610.0921,583970.4193,11567556.533,642356.4029,3638310.0973,51188.4248,36115.9048,17223107.8743,Profit,783610.0921,563970.4193,11552556.533,627356.4029,3628310.0973,41188.4248,26115.9048,0.0303,-10.0698
2025-02-14,17534673.8583,809479.3506,577868.819,11808590.817,634241.3819,3617878.1622,50800.0447,35815.283,17434673.8583,Profit,789479.3506,557868.819,11793590.817,619241.3819,3607878.1622,40800.0447,25815.283,0.0122,-8.9715
2025-02-18,17593948.5952,810589.2773,580685.4571,11877961.9298,629809.3153,3607151.0452,51687.8561,36063.7144,17493948.5952,Profit,790589.2773,560685.4571,11862961.9298,614809.3153,3597151.0452,41687.8561,26063.7144,0.0034,-8.6638
2025-02-19,17690925.6637,813630.8361,589200.2684,11888552.6548,631084.8617,3680617.5219,51651.4316,36188.0893,17590925.6637,Profit,793630.8361,569200.2684,11873552.6548,616084.8617,3670617.5219,41651.4316,26188.0893,0.0055,-8.1604
2025-02-20,17654075.2705,814814.4847,589677.5524,11934253.6842,619115.1515,3608833.3473,51143.9323,36237.1181,17554075.2705,Profit,794814.4847,569677.5524,11919253.6842,604115.1515,3598833.3473,41143.9323,26237.1181,-0.0021,-8.3517
2025-02-21,16993648.8473,814972.2898,579229.1493,11465778.0744,602420.696,3444403.0084,50878.5956,35967.0338,16893648.8473,Profit,794972.2898,559229.1493,11450778.0744,587420.696,3434403.0084,40878.5956,25967.0338,-0.0374,-11.7802
2025-02-24,16573446.9205,821395.1683,573981.6779,11125895.523,592405.8471,3373216.7477,50810.2151,35741.7414,16473446.9205,Profit,801395.1683,553981.6779,11110895.523,577405.8471,3363216.7477,40810.2151,25741.7414,-0.0247,-13.9616
2025-02-25,16041152.1746,824532.7462,567779.0622,10861319.8708,595239.6081,3104908.8107,51341.5554,36030.5212,15941152.1746,Profit,804532.7462,547779.0622,10846319.8708,580239.6081,3094908.8107,41341.5554,26030.5212,-0.0321,-16.7249
2025-02-26,16361092.6575,805160.4494,572466.3948,11301143.3877,601757.4924,2992713.9024,51610.4941,36240.5366,16261092.6575,Profit,785160.4494,552466.3948,11286143.3877,586757.4924,2982713.9024,41610.4941,26240.5366,0.0199,-15.064
2025-02-27,15362187.3838,799510.3527,565409.023,10402895.0907,589400.2613,2918431.6351,50054.0942,36486.9267,15262187.3838,Profit,779510.3527,545409.023,10387895.0907,574400.2613,2908431.6351,40054.0942,26486.9267,-0.0611,-20.2496
2025-02-28,15940095.3134,815709.4684,572467.7082,10827893.2497,600060.8186,3035966.299,51397.0522,36600.7173,15840095.3134,Profit,795709.4684,552467.7082,10812893.2497,585060.8186,3025966.299,41397.0522,26600.7173,0.0376,-17.2495
2025-03-03,14855733.9367,802304.0822,559822.523,9879715.834,579137.2726,2947604.8061,50787.7285,36361.6902,14755733.9367,Profit,782304.0822,539822.523,9864715.834,564137.2726,2937604.8061,40787.7285,26361.6902,-0.068,-22.8788
2025-03-04,14942454.4358,798587.5603,562363.0449,10089366.8502,578124.9943,2828935.9375,49143.0571,35932.9914,14842454.4358,Profit,778587.5603,542363.0449,10074366.8502,563124.9943,2818935.9375,39143.0571,25932.9914,0.0058,-22.4286
2025-03-05,15037040.535,791388.0402,575555.4758,10119515.7972,586206.0153,2878515.2776,49838.9875,36020.9413,14937040.535,Profit,771388.0402,555555.4758,10104515.7972,571206.0153,2868515.2776,39838.9875,26020.9413,0.0063,-21.9376
2025-03-06,14205219.1757,786665.5412,567209.9356,9498423.8595,562258.2155,2705574.0248,49243.7839,35843.8153,14105219.1757,Profit,766665.5412,547209.9356,9483423.8595,547258.2155,2695574.0248,39243.7839,25843.8153,-0.0553,-26.2558
2025-03-07,14445534.5034,802624.3921,564529.1438,9722485.8717,560614.6895,2709251.9689,49816.4804,36211.9569,14345534.5034,Profit,782624.3921,544529.1438,9707485.8717,545614.6895,2699251.9689,39816.4804,26211.9569,0.0169,-25.0083
2025-03-10,13518743.1724,766901.0147,547932.7196,9268383.0157,549647.7974,2300883.7582,49120.228,35874.6388,13418743.1724,Profit,746901.0147,527932.7196,9253383.0157,534647.7974,2290883.7582,39120.228,25874.6388,-0.0642,-29.8196
2025-03-11,13761326.9106,745551.4145,549110.665,9435654.9825,556209.5962,2391505.9739,48030.3175,35263.961,13661326.9106,Profit,725551.4145,529110.665,9420654.9825,541209.5962,2381505.9739,38030.3175,25263.961,0.0179,-28.5602
2025-03-12,14486459.7175,729476.2229,550884.0386,9999525.763,560380.5777,2562430.9217,48242.747,35519.4465,14386459.7175,Profit,709476.2229,530884.0386,9984525.763,545380.5777,2552430.9217,38242.747,25519.4465,0.0527,-24.7958
2025-03-13,14367479.6501,705816.7358,545097.016,9998192.2643,546976.1697,2489005.0534,47230.9401,35161.4708,14267479.6501,Profit,685816.7358,525097.016,9983192.2643,531976.1697,2479005.0534,37230.9401,25161.4708,-0.0082,-25.4135
2025-03-14,15008860.0129,717592.8762,558371.0702,10509665.4046,557615.8231,2581413.7978,48323.7115,35877.3296,14908860.0129,Profit,697592.8762,538371.0702,10494665.4046,542615.8231,2571413.7978,38323.7115,25877.3296,0.0446,-22.0839
2025-03-17,14611323.8131,715111.7325,555311.1982,10264537.2097,548171.2308,2443456.6583,48571.6011,36164.1824,14511323.8131,Profit,695111.7325,535311.1982,10249537.2097,533171.2308,2433456.6583,38571.6011,26164.1824,-0.0265,-24.1476
2025-03-18,14105790.5964,710582.832,547795.9444,9910374.2386,539880.4968,2312590.8788,48458.0187,36108.1871,14005790.5964,Profit,690582.832,527795.9444,9895374.2386,524880.4968,2302590.8788,38458.0187,26108.1871,-0.0346,-26.772
2025-03-19,14441874.3825,720356.1525,554906.1501,10107451.8719,548453.3725,2425108.5077,49293.6573,36304.6705,14341874.3825,Profit,700356.1525,534906.1501,10092451.8719,533453.3725,2415108.5077,39293.6573,26304.6705,0.0238,-25.0273
2025-03-20,14547110.0107,717598.0944,554315.2952,10209261.6688,547600.0657,2432782.2145,49188.7131,36363.9591,14447110.0107,Profit,697598.0944,534315.2952,10194261.6688,532600.0657,2422782.2145,39188.7131,26363.9591,0.0073,-24.481
2025-03-21,14628368.9563,731622.5423,560687.9311,10138478.4714,551177.727,2561159.0521,49101.3732,36141.8593,14528368.9563,Profit,711622.5423,540687.9311,10123478.4714,536177.727,2551159.0521,39101.3732,26141.8593,0.0056,-24.0591
2025-03-24,15253881.6506,738320.179,562118.262,10436185.012,569788.1764,2860802.8071,49995.0725,36672.1415,15153881.6506,Profit,718320.179,542118.262,10421185.012,554788.1764,2850802.8071,39995.0725,26672.1415,0.0428,-20.8119
2025-03-25,15289178.0975,747275.525,564224.4548,10358354.7192,575770.0859,2956446.5076,50236.945,36869.8601,15189178.0975,Profit,727275.525,544224.4548,10343354.7192,560770.0859,2946446.5076,40236.945,26869.8601,0.0023,-20.6286
2025-03-26,14473323.3758,738410.0413,555723.4055,9744456.8428,561848.3476,2785991.1247,49975.2197,36918.3941,14373323.3758,Profit,718410.0413,535723.4055,9729456.8428,546848.3476,2775991.1247,39975.2197,26918.3941,-0.0534,-24.864
2025-03-27,14334229.4962,748287.4359,558192.0851,9572301.444,564107.1961,2804985.5129,49446.38,36909.4422,14234229.4962,Profit,728287.4359,538192.0851,9557301.444,549107.1961,2794985.5129,39446.38,26909.4422,-0.0096,-25.5861
2025-03-28,14020247.7731,728293.2055,541281.1919,9419793.2993,539826.8948,2706222.6954,48331.8109,36498.6752,13920247.7731,Profit,708293.2055,521281.1919,9404793.2993,524826.8948,2696222.6954,38331.8109,26498.6752,-0.0219,-27.2161
2025-03-31,13933659.7553,746013.0888,538995.5166,9353887.9506,535506.455,2673978.8604,48816.0891,36461.7948,13833659.7553,Profit,726013.0888,518995.5166,9338887.9506,520506.455,2663978.8604,38816.0891,26461.7948,-0.0062,-27.6656
2025-04-01,14173454.8015,748111.7658,547690.3347,9488134.2704,539828.8762,2764540.0632,49122.9847,36026.5065,14073454.8015,Profit,728111.7658,527690.3347,9473134.2704,524828.8762,2754540.0632,39122.9847,26026.5065,0.0172,-26.4207
2025-04-02,14329824.8345,748997.0779,546550.01,9492830.2128,549541.3804,2906115.8636,49488.7056,36301.5842,14229824.8345,Profit,728997.0779,526550.01,9477830.2128,534541.3804,2896115.8636,39488.7056,26301.5842,0.011,-25.609
2025-04-03,13064487.5055,667833.887,524281.4695,8598366.6461,491429.8999,2698867.8909,48786.5629,34921.1493,12964487.5055,Profit,647833.887,504281.4695,8583366.6461,476429.8999,2688867.8909,38786.5629,24921.1493,-0.0883,-32.1778
2025-04-04,12186169.0135,625622.3982,510918.0456,8048966.3564,475940.5179,2442912.5156,47497.643,34311.5369,12086169.0135,Profit,605622.3982,490918.0456,8033966.3564,460940.5179,2432912.5156,37497.643,24311.5369,-0.0672,-36.7374
2025-04-07,12400962.8081,603067.7157,508464.1658,8339029.8334,488140.4143,2381940.2416,46785.3684,33535.0689,12300962.8081,Profit,583067.7157,488464.1658,8324029.8334,473140.4143,2371940.2416,36785.3684,23535.0689,0.0176,-35.6224
2025-04-08,12096465.7047,571811.5818,502713.003,8207241.8292,474325.9505,2260460.5576,46340.309,33572.4735,11996465.7047,Profit,551811.5818,482713.003,8192241.8292,459325.9505,2250460.5576,36340.309,23572.4735,-0.0246,-37.2031
2025-04-09,14298208.0407,657332.8365,551862.3243,9712288.9768,529415.047,2764372.0605,48479.197,34457.5986,14198208.0407,Profit,637332.8365,531862.3243,9697288.9768,514415.047,2754372.0605,38479.197,24457.5986,0.182,-25.7731
2025-04-10,13324207.5517,623458.7301,533803.2851,9050846.9946,497254.1105,2538834.4741,46420.763,33589.1943,13224207.5517,Profit,603458.7301,513803.2851,9035846.9946,482254.1105,2528834.4741,36420.763,23589.1943,-0.0681,-30.8295
2025-04-11,13531915.1305,642979.8126,538892.0303,9250308.3801,502745.0933,2515293.3552,47395.9339,34300.5251,13431915.1305,Profit,622979.8126,518892.0303,9235308.3801,487745.0933,2505293.3552,37395.9339,24300.5251,0.0156,-29.7512
2025-04-14,13512844.1678,656734.1739,537655.5671,9225981.0329,494945.6932,2514062.0795,48247.5458,35218.0754,13412844.1678,Profit,636734.1739,517655.5671,9210981.0329,479945.6932,2504062.0795,38247.5458,25218.0754,-0.0014,-29.8502
2025-04-15,13695507.7158,658005.8687,536813.727,9385850.1365,489933.471,2541262.3169,48360.4041,35281.7917,13595507.7158,Profit,638005.8687,516813.727,9370850.1365,474933.471,2531262.3169,38360.4041,25281.7917,0.0135,-28.9019
2025-04-16,12825215.9481,630390.0665,515530.1001,8713285.1585,474082.0691,2408026.277,48379.252,35523.025,12725215.9481,Profit,610390.0665,495530.1001,8698285.1585,459082.0691,2398026.277,38379.252,25523.025,-0.0635,-33.4199
2025-04-17,12542600.0331,637664.43,509004.6089,8443012.2992,468289.3955,2400515.0968,48523.1243,35591.0785,12442600.0331,Profit,617664.43,489004.6089,8428012.2992,453289.3955,2390515.0968,38523.1243,25591.0785,-0.022,-34.8871
2025-04-21,11952579.718,623626.8004,495692.1311,8040472.8361,452725.5997,2256531.3846,47964.747,35566.219,11852579.718,Profit,603626.8004,475692.1311,8025472.8361,437725.5997,2246531.3846,37964.747,25566.219,-0.047,-37.9501
2025-04-22,12276467.7368,645199.1804,506576.8728,8208906.1812,468818.6197,2361576.9846,49138.6794,36251.2187,12176467.7368,Profit,625199.1804,486576.8728,8193906.1812,453818.6197,2351576.9846,39138.6794,26251.2187,0.0271,-36.2687
2025-04-23,12806982.4124,662998.0812,518676.2965,8553137.4923,490461.217,2496222.6954,49219.8326,36266.7975,12706982.4124,Profit,642998.0812,498676.2965,8538137.4923,475461.217,2486222.6954,39219.8326,26266.7975,0.0432,-33.5146
2025-04-24,13251456.7351,675267.7872,536600.3683,8863558.0779,506629.1873,2583718.007,49173.234,36510.0733,13151456.7351,Profit,655267.7872,516600.3683,8848558.0779,491629.1873,2573718.007,39173.234,26510.0733,0.0347,-31.2072
2025-04-25,13893073.6238,677776.6505,542552.1186,9238985.3474,512950.1982,2835161.6043,49178.9168,36468.788,13793073.6238,Profit,657776.6505,522552.1186,9223985.3474,497950.1982,2825161.6043,39178.9168,26468.788,0.0484,-27.8763
2025-04-28,13698716.6661,679922.7868,541088.8693,9040742.7938,508971.1896,2841747.4634,49474.9265,36768.6367,13598716.6661,Profit,659922.7868,521088.8693,9025742.7938,493971.1896,2831747.4634,39474.9265,26768.6367,-0.014,-28.8853
2025-04-29,13788441.1225,683235.664,544954.6867,9062892.3691,508020.5228,2902251.8375,50014.8319,37071.2104,13688441.1225,Profit,663235.664,524954.6867,9047892.3691,493020.5228,2892251.8375,40014.8319,27071.2104,0.0065,-28.4195
2025-04-30,13645560.7072,685673.0767,545260.2336,9031692.7486,498705.0214,2797073.9627,49880.0916,37275.5727,13545560.7072,Profit,665673.0767,525260.2336,9016692.7486,483705.0214,2787073.9627,39880.0916,27275.5727,-0.0104,-29.1612
2025-05-01,13936069.6764,689513.5672,587857.9938,9270829.9247,515228.9052,2785648.5164,50025.1171,36965.652,13836069.6764,Profit,669513.5672,567857.9938,9255829.9247,500228.9052,2775648.5164,40025.1171,26965.652,0.0213,-27.6531
2025-05-02,14193833.839,662029.683,599946.0366,9486139.9057,513293.924,2844661.3857,50414.6089,37348.2951,14093833.839,Profit,642029.683,579946.0366,9471139.9057,498293.924,2834661.3857,40414.6089,27348.2951,0.0185,-26.315
2025-05-05,14052295.6006,641807.2692,601739.0449,9438686.1527,503960.5748,2778440.2621,50337.2668,37325.03,13952295.6006,Profit,621807.2692,581739.0449,9423686.1527,488960.5748,2768440.2621,40337.2668,27325.03,-0.01,-27.0497
2025-05-06,13940678.4833,639184.4468,596495.0683,9395017.6103,499250.0454,2723834.8438,49891.621,37004.8478,13840678.4833,Profit,619184.4468,576495.0683,9380017.6103,484250.0454,2713834.8438,39891.621,27004.8478,-0.0079,-27.6292
2025-05-07,14256574.7728,632504.0627,597112.793,9695420.6857,509714.8119,2735018.3268,49951.1463,36852.9464,14156574.7728,Profit,612504.0627,577112.793,9680420.6857,494714.8119,2725018.3268,39951.1463,26852.9464,0.0227,-25.9892
2025-05-08,14502700.83,641619.6704,608611.9614,9799310.3372,522991.6504,2842862.6057,50202.2235,37102.3814,14402700.83,Profit,621619.6704,588611.9614,9784310.3372,507991.6504,2832862.6057,40202.2235,27102.3814,0.0173,-24.7115
2025-05-09,14604800.6883,645927.7807,610266.172,9753203.1707,526415.9398,2981292.059,50463.2171,37232.349,14504800.6883,Profit,625927.7807,590266.172,9738203.1707,511415.9398,2971292.059,40463.2171,27232.349,0.007,-24.1815
2025-05-12,15513748.5161,690216.6043,628099.0424,10336560.5514,571798.1119,3198627.7579,50965.0574,37481.391,15413748.5161,Profit,670216.6043,608099.0424,10321560.5514,556798.1119,3188627.7579,40965.0574,27481.391,0.0622,-19.4628
2025-05-13,16235161.8578,695781.055,626630.3728,10896316.4688,578079.8326,3349305.2377,51255.0361,37793.8547,16135161.8578,Profit,675781.055,606630.3728,10881316.4688,563079.8326,3339305.2377,41255.0361,27793.8547,0.0465,-15.7177
2025-05-14,16820033.8434,693572.708,631705.8594,11345952.5963,574810.9044,3484508.1392,51543.7738,37939.8623,16720033.8434,Profit,673572.708,611705.8594,11330952.5963,559810.9044,3474508.1392,41543.7738,27939.8623,0.036,-12.6815
2025-05-15,16738601.5484,691734.7252,632921.2485,11320196.2946,561766.0416,3440967.3791,52569.2027,38446.6565,16638601.5484,Profit,671734.7252,612921.2485,11305196.2946,546766.0416,3430967.3791,42569.2027,28446.6565,-0.0048,-13.1042
2025-05-16,16853264.1712,690821.3205,634241.3475,11363175.6946,562674.5148,3511326.9184,52984.6078,38039.7676,16753264.1712,Profit,670821.3205,614241.3475,11348175.6946,547674.5148,3501326.9184,42984.6078,28039.7676,0.0069,-12.5089
2025-05-19,16789049.2947,682706.7438,640663.7619,11377442.6065,564234.5346,3432167.0539,53540.4788,38294.1152,16689049.2947,Profit,662706.7438,620663.7619,11362442.6065,549234.5346,3422167.0539,43540.4788,28294.1152,-0.0038,-12.8423
2025-05-20,16640776.7055,674299.8231,637672.9747,11242077.1731,556756.4939,3438666.3853,53094.8953,38208.9602,16540776.7055,Profit,654299.8231,617672.9747,11227077.1731,541756.4939,3428666.3853,43094.8953,28208.9602,-0.0088,-13.612
2025-05-21,16199473.0153,654640.0182,625946.4867,10957397.5202,545282.3858,3325759.8339,52488.0785,37958.692,16099473.0153,Profit,634640.0182,605946.4867,10942397.5202,530282.3858,3315759.8339,42488.0785,27958.692,-0.0265,-15.903
2025-05-22,16382630.5793,653310.85,630113.2288,11060571.974,551525.4253,3394952.5985,52863.9466,39292.5561,16282630.5793,Profit,633310.85,610113.2288,11045571.974,536525.4253,3384952.5985,42863.9466,29292.5561,0.0113,-14.9522
2025-05-23,16073535.8211,628346.3007,618504.3427,10842483.4503,541309.6521,3350264.9731,53220.9458,39406.1563,15973535.8211,Profit,608346.3007,598504.3427,10827483.4503,526309.6521,3340264.9731,43220.9458,29406.1563,-0.0189,-16.5568
2025-05-27,16721145.8065,645128.9264,633818.3115,11205619.0815,555622.9092,3587720.0065,53472.892,39763.6793,16621145.8065,Profit,625128.9264,613818.3115,11190619.0815,540622.9092,3577720.0065,43472.892,29763.6793,0.0403,-13.1948
2025-05-28,16658873.7211,648198.674,631566.5513,11189833.2226,554161.0265,3541563.5131,53704.1883,39846.5452,16558873.7211,Profit,628198.674,611566.5513,11174833.2226,539161.0265,3531563.5131,43704.1883,29846.5452,-0.0037,-13.5181
2025-05-29,17014649.1572,645741.768,632473.1046,11536680.2613,556008.3509,3551600.8845,51987.8456,40156.9423,16914649.1572,Profit,625741.768,612473.1046,11521680.2613,541008.3509,3541600.8845,41987.8456,30156.9423,0.0214,-11.6711
2025-05-30,16506174.3423,646395.5086,632582.6494,11161229.398,552216.6595,3421057.237,52495.0952,40197.7947,16406174.3423,Profit,626395.5086,612582.6494,11146229.398,537216.6595,3411057.237,42495.0952,30197.7947,-0.0299,-14.3108
2025-06-02,16603025.4127,646723.4183,632441.8142,11305008.0847,554570.771,3371287.4082,52800.133,40193.7834,16503025.4127,Profit,626723.4183,612441.8142,11290008.0847,539570.771,3361287.4082,42800.133,30193.7834,0.0059,-13.808
2025-06-03,16958440.6326,652517.4344,634550.6638,11634566.9471,552692.5636,3390784.4049,52704.673,40623.9458,16858440.6326,Profit,632517.4344,614550.6638,11619566.9471,537692.5636,3380784.4049,42704.673,30623.9458,0.0214,-11.9629
2025-06-04,16842711.0536,648892.5017,633653.0395,11653044.4179,554910.0975,3259464.5775,52478.563,40267.8564,16742711.0536,Profit,628892.5017,613653.0395,11638044.4179,539910.0975,3249464.5775,42478.563,30267.8564,-0.0068,-12.5637
2025-06-05,16198173.0186,641042.303,638016.7674,11479444.4556,555998.266,2790990.1666,52240.7926,40440.2674,16098173.0186,Profit,621042.303,618016.7674,11464444.4556,540998.266,2780990.1666,42240.7926,30440.2674,-0.0383,-15.9097
2025-06-06,16509575.8437,653032.9852,643156.5327,11647683.0469,572430.6106,2899902.8932,52594.4292,40775.3458,16409575.8437,Profit,633032.9852,623156.5327,11632683.0469,557430.6106,2889902.8932,42594.4292,30775.3458,0.0192,-14.2931
2025-06-09,16713421.6208,644838.7622,646113.7633,11717336.4445,581315.5282,3030628.9981,52604.3565,40583.7679,16613421.6208,Profit,624838.7622,626113.7633,11702336.4445,566315.5282,3020628.9981,42604.3565,30583.7679,0.0123,-13.2349
2025-06-10,16998403.273,648743.0026,643612.6778,11826598.5736,583003.374,3202598.3861,52892.9158,40954.343,16898403.273,Profit,628743.0026,623612.6778,11811598.5736,568003.374,3192598.3861,42892.9158,30954.343,0.0171,-11.7555
2025-06-11,16863075.2169,635411.5378,645039.2194,11717474.7052,570395.368,3201486.208,52642.4632,40625.7154,16763075.2169,Profit,615411.5378,625039.2194,11702474.7052,555395.368,3191486.208,42642.4632,30625.7154,-0.008,-12.458
2025-06-12,16914110.6271,634278.9079,651034.435,11849360.0263,568289.6781,3117556.1809,52823.7433,40767.6557,16814110.6271,Profit,614278.9079,631034.435,11834360.0263,553289.6781,3107556.1809,42823.7433,30767.6557,0.003,-12.1931
2025-06-13,16692349.7541,624881.2614,645054.5784,11589816.813,564670.1873,3174858.5779,52331.1025,40737.2337,16592349.7541,Profit,604881.2614,625054.5784,11574816.813,549670.1873,3164858.5779,42331.1025,30737.2337,-0.0131,-13.3443
2025-06-16,16924945.6293,629290.9047,648817.339,11777119.9581,573626.9541,3202690.957,52638.6928,40760.8237,16824945.6293,Profit,609290.9047,628817.339,11762119.9581,558626.9541,3192690.957,42638.6928,30760.8237,0.0139,-12.1368
2025-06-17,16795597.2683,622532.1225,649476.3257,11769659.6412,572121.8891,3088548.8236,52448.6937,40809.7725,16695597.2683,Profit,602532.1225,629476.3257,11754659.6412,557121.8891,3078548.8236,42448.6937,30809.7725,-0.0076,-12.8083
2025-06-18,17049719.8448,628744.8633,655822.8338,11941862.2876,568908.9613,3160378.1568,52751.5423,41251.1997,16949719.8448,Profit,608744.8633,635822.8338,11926862.2876,553908.9613,3150378.1568,42751.5423,31251.1997,0.0151,-11.4891
2025-06-20,16987173.4634,645465.9469,654566.9517,11855560.4473,563591.1229,3174174.6674,52641.1654,41173.1618,16887173.4634,Profit,625465.9469,634566.9517,11840560.4473,548591.1229,3164174.6674,42641.1654,31173.1618,-0.0037,-11.8138
2025-06-23,17319091.3453,648345.9042,667669.063,11905302.7968,561414.0987,3442227.4711,52703.2625,41428.7489,17219091.3453,Profit,628345.9042,647669.063,11890302.7968,546414.0987,3432227.4711,42703.2625,31428.7489,0.0195,-10.0907
2025-06-24,17505354.1395,642467.9831,671210.5247,12175139.0812,571202.8318,3350669.4772,53005.2752,41658.9662,17405354.1395,Profit,622467.9831,651210.5247,12160139.0812,556202.8318,3340669.4772,43005.2752,31658.9662,0.0108,-9.1237
2025-06-25,17943452.5438,647690.8568,675397.8243,12725970.7869,570146.453,3229396.9903,52998.4595,41851.173,17843452.5438,Profit,627690.8568,655397.8243,12710970.7869,555146.453,3219396.9903,42998.4595,31851.173,0.025,-6.8494
2025-06-26,17877889.2947,641328.3447,677685.5022,12694250.2421,579820.2173,3189265.8567,53487.12,42052.0118,17777889.2947,Profit,621328.3447,657685.5022,12679250.2421,564820.2173,3179265.8567,43487.12,32052.0118,-0.0037,-7.1898
2025-06-27,18142507.3553,643274.4982,677411.5842,12951897.9084,597897.8186,3176580.017,53438.7745,42006.7545,18042507.3553,Profit,623274.4982,657411.5842,12936897.9084,582897.8186,3166580.017,43438.7745,32006.7545,0.0148,-5.816
2025-06-30,18065799.2614,654779.5923,677780.0485,12940302.5567,586011.1251,3110458.0241,54066.0535,42401.8611,17965799.2614,Profit,634779.5923,657780.0485,12925302.5567,571011.1251,3100458.0241,44066.0535,32401.8611,-0.0042,-6.2143
2025-07-01,17520371.5396,663233.7119,670476.4136,12556164.1999,588869.1948,2944487.2896,54357.8582,42782.8717,17420371.5396,Profit,643233.7119,650476.4136,12541164.1999,573869.1948,2934487.2896,44357.8582,32782.8717,-0.0302,-9.0458
2025-07-02,17974198.3655,676934.4218,668138.282,12859867.1624,586522.6073,3086019.0582,53826.8956,42889.9382,17874198.3655,Profit,656934.4218,648138.282,12844867.1624,571522.6073,3076019.0582,43826.8956,32889.9382,0.0259,-6.6898
